User_ID,Friend_ID,Category,Interaction_Type,Duration_Minutes,Mood_Before,Mood_After,Timestamp,Day_of_Week,Previous_Interaction_Gap,Preferred_Time_Slot,Availability_Window,Interaction_Frequency_Score,Social_Preference_Score,Urgency_Score,Best_Time_to_Meet
User_1,Friend_9,Friend,Text,4,9,10,2024-12-14 12:24:47,Saturday,27,Evening,12PM-3PM,0.72,4,3,Evening
User_1,Family_10,Family,Family Meetup,11,10,10,2025-01-26 06:56:47,Sunday,46,Morning,9PM-12AM,0.66,8,5,Morning
User_1,Family_11,Family,Call,102,6,8,2025-01-27 15:11:47,Monday,59,Afternoon,5PM-9PM,0.97,6,5,Afternoon
User_1,Family_11,Family,Family Meetup,95,4,6,2025-02-13 15:51:47,Thursday,48,Night,7AM-10AM,0.74,4,5,Night
User_1,Family_10,Family,Family Meetup,92,6,6,2024-10-26 16:12:47,Saturday,14,Morning,7AM-10AM,0.47,2,1,Morning
User_1,Friend_11,Friend,Casual Hangout,15,4,3,2024-08-29 08:43:47,Thursday,17,Night,9PM-12AM,0.88,2,2,Evening
User_1,Family_3,Family,Video Call,34,9,10,2024-12-17 04:31:47,Tuesday,5,Night,12PM-3PM,0.49,4,1,Afternoon
User_1,Friend_4,Friend,Casual Hangout,54,3,4,2024-10-30 16:22:47,Wednesday,39,Night,12PM-3PM,0.97,8,4,Night
User_1,Work_4,Work,Work Meeting,66,7,7,2024-12-17 05:55:47,Tuesday,11,Morning,5PM-9PM,0.53,1,1,Morning
User_1,Family_5,Family,Call,41,8,8,2024-10-24 18:20:47,Thursday,53,Morning,9PM-12AM,0.23,1,5,Afternoon
User_1,Family_12,Family,Call,79,8,8,2025-01-15 12:23:47,Wednesday,10,Evening,12PM-3PM,0.9,1,1,Evening
User_1,Friend_1,Friend,Casual Hangout,93,2,3,2025-01-04 07:28:47,Saturday,17,Evening,9PM-12AM,0.59,1,2,Evening
User_1,Friend_6,Friend,Text,4,4,5,2024-08-25 18:03:47,Sunday,5,Evening,5PM-9PM,0.44,2,1,Evening
User_1,Friend_7,Friend,Gaming Session,82,8,10,2025-01-05 10:26:47,Sunday,43,Morning,12PM-3PM,0.81,8,4,Afternoon
User_1,Friend_2,Friend,Call,39,7,6,2024-09-17 12:08:47,Tuesday,10,Night,7AM-10AM,0.79,6,1,Afternoon
User_1,Family_8,Family,Family Meetup,114,5,5,2024-12-25 06:58:47,Wednesday,39,Evening,7AM-10AM,0.45,3,4,Evening
User_1,Work_9,Work,Call,75,2,1,2024-12-21 18:24:47,Saturday,26,Evening,7AM-10AM,0.61,9,3,Evening
User_1,Friend_10,Friend,Casual Hangout,28,9,10,2024-09-05 22:41:47,Thursday,38,Evening,9PM-12AM,0.26,5,4,Afternoon
User_1,Family_14,Family,Call,89,6,8,2025-02-21 22:28:47,Friday,43,Evening,12PM-3PM,0.89,2,4,Evening
User_1,Friend_14,Friend,Call,29,8,7,2024-10-14 11:31:47,Monday,10,Evening,9PM-12AM,0.85,10,1,Morning
User_1,Work_10,Work,Email,10,10,10,2024-10-07 02:07:47,Monday,8,Night,12PM-3PM,0.14,4,1,Evening
User_1,Work_4,Work,Networking,100,5,5,2024-12-30 23:50:47,Monday,37,Evening,12PM-3PM,0.5,7,4,Night
User_1,Family_16,Family,Call,94,8,7,2024-11-27 09:36:47,Wednesday,20,Evening,9PM-12AM,0.63,2,2,Evening
User_1,Family_9,Family,Family Meetup,5,10,9,2024-12-22 04:22:47,Sunday,3,Afternoon,12PM-3PM,0.59,10,1,Afternoon
User_1,Work_16,Work,Work Meeting,96,5,4,2024-09-13 03:25:47,Friday,59,Night,9PM-12AM,0.32,9,5,Night
User_1,Family_4,Family,Family Meetup,10,7,6,2024-10-08 15:12:47,Tuesday,36,Evening,12PM-3PM,0.29,7,4,Night
User_1,Friend_11,Friend,Casual Hangout,82,8,7,2025-01-22 13:11:47,Wednesday,52,Afternoon,12PM-3PM,0.99,8,5,Evening
User_1,Work_16,Work,Email,6,1,2,2024-11-21 05:15:47,Thursday,15,Afternoon,9PM-12AM,0.54,5,2,Morning
User_1,Work_2,Work,Work Meeting,104,8,8,2024-11-08 20:12:47,Friday,38,Morning,9PM-12AM,0.22,1,4,Morning
User_1,Friend_3,Friend,Casual Hangout,104,3,4,2024-10-20 11:44:47,Sunday,19,Evening,12PM-3PM,0.75,7,2,Evening
User_1,Family_1,Family,Text,5,9,8,2024-09-12 12:15:47,Thursday,18,Night,12PM-3PM,0.82,8,2,Night
User_1,Friend_3,Friend,Gaming Session,70,5,5,2024-11-08 13:25:47,Friday,12,Afternoon,9PM-12AM,0.86,6,1,Afternoon
User_1,Work_5,Work,Email,8,7,7,2024-11-23 16:20:47,Saturday,10,Morning,9PM-12AM,0.27,9,1,Afternoon
User_1,Family_6,Family,Video Call,65,6,6,2024-09-30 16:39:47,Monday,31,Afternoon,9PM-12AM,0.97,4,3,Evening
User_1,Family_7,Family,Call,113,9,8,2025-01-04 16:33:47,Saturday,19,Afternoon,12PM-3PM,0.45,2,2,Afternoon
User_1,Work_12,Work,Email,9,6,7,2024-11-11 01:35:47,Monday,18,Morning,9PM-12AM,0.69,1,2,Morning
User_1,Friend_16,Friend,Text,9,9,8,2024-08-29 18:08:47,Thursday,57,Afternoon,5PM-9PM,0.88,4,5,Afternoon
User_1,Friend_8,Friend,Text,6,10,10,2024-11-11 23:56:47,Monday,20,Night,12PM-3PM,0.92,4,2,Night
User_1,Family_9,Family,Call,117,7,6,2024-12-30 14:47:47,Monday,1,Night,12PM-3PM,0.35,2,1,Afternoon
User_1,Friend_12,Friend,Call,67,6,7,2024-10-11 08:44:47,Friday,30,Morning,5PM-9PM,0.82,3,3,Morning
User_1,Family_7,Family,Call,58,9,10,2025-02-19 14:08:47,Wednesday,10,Evening,5PM-9PM,0.62,9,1,Evening
User_1,Family_15,Family,Text,1,3,2,2024-11-19 04:27:47,Tuesday,41,Night,5PM-9PM,0.28,8,4,Night
User_1,Family_11,Family,Family Meetup,68,3,2,2024-10-03 22:33:47,Thursday,19,Night,12PM-3PM,0.95,10,2,Night
User_1,Family_11,Family,Video Call,44,3,2,2024-11-26 05:52:47,Tuesday,59,Evening,7AM-10AM,0.67,4,5,Evening
User_1,Family_11,Family,Text,6,3,4,2024-09-17 02:13:47,Tuesday,14,Night,9PM-12AM,0.84,4,1,Night
User_1,Family_9,Family,Call,118,4,6,2025-01-29 00:40:47,Wednesday,38,Afternoon,7AM-10AM,0.46,1,4,Afternoon
User_1,Family_4,Family,Call,110,3,2,2024-10-12 03:03:47,Saturday,36,Night,9PM-12AM,0.78,2,4,Night
User_1,Work_14,Work,Call,47,6,6,2024-10-13 01:29:47,Sunday,47,Afternoon,5PM-9PM,0.66,6,5,Afternoon
User_1,Work_7,Work,Email,8,8,8,2024-11-09 03:47:47,Saturday,30,Morning,7AM-10AM,0.72,5,3,Morning
User_1,Work_9,Work,Work Meeting,75,8,8,2024-10-02 02:01:47,Wednesday,48,Evening,7AM-10AM,0.41,3,5,Evening
User_1,Friend_3,Friend,Call,91,6,5,2024-09-14 08:15:47,Saturday,14,Evening,9PM-12AM,0.65,10,1,Evening
User_1,Family_15,Family,Text,7,1,1,2025-01-28 17:26:47,Tuesday,52,Night,12PM-3PM,0.48,9,5,Afternoon
User_1,Family_1,Family,Video Call,45,9,9,2024-11-09 05:15:47,Saturday,58,Morning,9PM-12AM,0.34,8,5,Morning
User_1,Family_15,Family,Family Meetup,24,10,10,2024-09-24 09:00:47,Tuesday,26,Evening,5PM-9PM,0.91,1,3,Evening
User_1,Friend_9,Friend,Casual Hangout,17,5,5,2024-09-02 13:07:47,Monday,6,Morning,12PM-3PM,0.65,3,1,Night
User_1,Family_3,Family,Text,1,2,1,2024-10-27 00:05:47,Sunday,58,Night,12PM-3PM,0.68,6,5,Night
User_1,Friend_15,Friend,Text,3,6,6,2024-11-07 20:13:47,Thursday,39,Afternoon,7AM-10AM,0.55,8,4,Afternoon
User_1,Family_2,Family,Video Call,70,10,10,2024-12-10 07:40:47,Tuesday,25,Evening,12PM-3PM,0.2,1,2,Evening
User_1,Friend_15,Friend,Text,10,8,9,2024-09-06 02:56:47,Friday,4,Afternoon,9PM-12AM,0.65,10,1,Afternoon
User_1,Work_13,Work,Call,11,4,3,2025-01-01 16:02:47,Wednesday,46,Evening,12PM-3PM,0.67,2,5,Evening
User_1,Friend_10,Friend,Text,2,9,8,2024-11-05 06:07:47,Tuesday,11,Evening,12PM-3PM,0.15,3,1,Evening
User_1,Work_4,Work,Work Meeting,96,4,3,2024-09-30 02:38:47,Monday,31,Evening,12PM-3PM,0.5,3,3,Night
User_1,Work_2,Work,Networking,56,7,9,2024-12-31 08:25:47,Tuesday,10,Afternoon,12PM-3PM,0.58,9,1,Afternoon
User_1,Work_4,Work,Work Meeting,116,7,6,2025-01-14 08:40:47,Tuesday,50,Afternoon,12PM-3PM,0.59,7,5,Afternoon
User_1,Work_16,Work,Work Meeting,79,6,5,2024-10-30 13:06:47,Wednesday,14,Morning,9PM-12AM,0.61,10,1,Morning
User_1,Work_14,Work,Networking,34,9,8,2025-02-13 23:24:47,Thursday,52,Night,5PM-9PM,0.48,5,5,Night
User_1,Family_16,Family,Call,35,1,2,2024-09-23 00:48:47,Monday,17,Afternoon,9PM-12AM,0.4,4,2,Night
User_1,Work_9,Work,Work Meeting,17,1,2,2024-09-09 07:17:47,Monday,54,Night,5PM-9PM,0.58,6,5,Night
User_1,Work_3,Work,Work Meeting,48,8,10,2024-12-14 06:15:47,Saturday,5,Morning,5PM-9PM,0.35,5,1,Morning
User_1,Family_2,Family,Call,32,3,5,2024-12-15 13:22:47,Sunday,4,Evening,9PM-12AM,0.62,7,1,Evening
User_1,Family_14,Family,Call,96,7,9,2025-01-05 07:24:47,Sunday,52,Afternoon,5PM-9PM,0.15,8,5,Morning
User_1,Family_1,Family,Call,93,2,4,2024-11-18 21:38:47,Monday,27,Evening,12PM-3PM,0.4,6,3,Evening
User_1,Work_7,Work,Networking,9,3,3,2024-12-08 15:14:47,Sunday,5,Evening,9PM-12AM,0.2,4,1,Evening
User_1,Family_11,Family,Call,33,6,5,2025-02-09 14:35:47,Sunday,54,Evening,12PM-3PM,0.54,8,5,Evening
User_1,Work_15,Work,Networking,75,10,10,2025-01-14 18:01:47,Tuesday,55,Morning,9PM-12AM,0.87,10,5,Morning
User_1,Family_5,Family,Text,9,10,10,2025-02-18 22:47:47,Tuesday,18,Evening,9PM-12AM,0.76,1,2,Evening
User_1,Friend_8,Friend,Gaming Session,89,6,8,2024-10-23 15:28:47,Wednesday,54,Night,5PM-9PM,0.12,6,5,Night
User_1,Friend_10,Friend,Gaming Session,85,9,10,2024-11-22 19:37:47,Friday,40,Evening,7AM-10AM,0.32,5,4,Evening
User_1,Family_10,Family,Call,16,6,6,2025-01-24 19:16:47,Friday,25,Morning,12PM-3PM,0.35,9,2,Morning
User_1,Family_15,Family,Call,13,5,5,2025-01-01 01:44:47,Wednesday,16,Evening,7AM-10AM,0.45,1,2,Night
User_1,Friend_1,Friend,Casual Hangout,69,8,9,2024-11-03 12:59:47,Sunday,25,Morning,12PM-3PM,0.13,8,2,Morning
User_1,Friend_11,Friend,Call,25,7,7,2024-10-24 08:47:47,Thursday,48,Morning,5PM-9PM,0.17,4,5,Morning
User_1,Friend_3,Friend,Call,22,3,5,2024-10-16 22:45:47,Wednesday,5,Evening,7AM-10AM,0.91,6,1,Evening
User_1,Work_6,Work,Email,5,5,7,2024-12-04 07:28:47,Wednesday,36,Night,9PM-12AM,0.51,6,4,Night
User_1,Work_16,Work,Call,10,6,6,2025-01-13 00:50:47,Monday,60,Evening,12PM-3PM,0.76,7,5,Night
User_1,Friend_14,Friend,Casual Hangout,34,9,10,2024-10-31 17:22:47,Thursday,42,Morning,7AM-10AM,0.62,2,4,Night
User_1,Family_14,Family,Call,47,2,4,2024-12-14 22:14:47,Saturday,31,Afternoon,5PM-9PM,0.76,7,3,Afternoon
User_1,Friend_9,Friend,Casual Hangout,102,2,3,2025-01-15 02:22:47,Wednesday,18,Evening,5PM-9PM,0.31,1,2,Morning
User_1,Family_15,Family,Text,4,2,3,2024-10-20 15:50:47,Sunday,9,Evening,7AM-10AM,0.57,9,1,Evening
User_1,Work_8,Work,Call,30,5,7,2025-01-26 01:08:47,Sunday,29,Afternoon,7AM-10AM,0.63,6,3,Afternoon
User_1,Friend_9,Friend,Text,6,7,9,2024-09-23 12:07:47,Monday,6,Night,9PM-12AM,0.3,8,1,Night
User_1,Friend_5,Friend,Casual Hangout,98,2,4,2025-01-24 08:22:47,Friday,5,Night,9PM-12AM,0.65,10,1,Afternoon
User_1,Friend_16,Friend,Casual Hangout,24,1,1,2024-12-08 11:06:47,Sunday,27,Night,7AM-10AM,0.51,6,3,Afternoon
User_1,Family_11,Family,Text,7,4,6,2024-12-06 03:23:47,Friday,12,Morning,9PM-12AM,0.32,10,1,Morning
User_1,Family_11,Family,Family Meetup,105,9,10,2025-01-02 08:33:47,Thursday,11,Night,9PM-12AM,0.24,4,1,Night
User_1,Friend_9,Friend,Text,2,3,3,2024-10-01 11:57:47,Tuesday,4,Morning,12PM-3PM,0.75,8,1,Morning
User_1,Friend_1,Friend,Casual Hangout,89,1,1,2024-10-14 01:59:47,Monday,2,Night,9PM-12AM,0.98,10,1,Night
User_1,Friend_3,Friend,Casual Hangout,87,3,2,2024-09-23 06:50:47,Monday,13,Morning,9PM-12AM,0.38,3,1,Morning
User_1,Work_15,Work,Networking,110,4,6,2025-01-09 04:10:47,Thursday,15,Evening,12PM-3PM,0.71,9,2,Night
User_1,Work_3,Work,Call,71,7,7,2024-11-13 04:20:47,Wednesday,48,Night,7AM-10AM,0.74,3,5,Afternoon
User_1,Friend_5,Friend,Gaming Session,53,7,8,2024-12-01 17:41:47,Sunday,54,Afternoon,12PM-3PM,0.16,4,5,Afternoon
User_1,Work_2,Work,Work Meeting,27,6,7,2024-12-02 06:37:47,Monday,29,Morning,12PM-3PM,0.1,10,3,Morning
User_1,Work_13,Work,Call,66,8,7,2024-08-25 15:53:47,Sunday,12,Afternoon,12PM-3PM,0.95,9,1,Afternoon
User_1,Family_15,Family,Video Call,68,4,4,2024-12-17 01:17:47,Tuesday,44,Evening,5PM-9PM,0.31,4,4,Evening
User_1,Work_8,Work,Email,4,1,3,2024-09-29 13:46:47,Sunday,30,Morning,5PM-9PM,0.47,5,3,Morning
User_1,Friend_16,Friend,Gaming Session,41,1,3,2025-02-17 01:35:47,Monday,48,Afternoon,9PM-12AM,0.46,9,5,Afternoon
User_1,Family_9,Family,Text,5,10,10,2024-10-09 07:42:47,Wednesday,58,Afternoon,5PM-9PM,0.82,5,5,Morning
User_1,Friend_1,Friend,Call,45,7,7,2024-12-24 09:42:47,Tuesday,38,Night,5PM-9PM,0.62,7,4,Morning
User_1,Work_6,Work,Networking,79,8,8,2024-12-03 04:03:47,Tuesday,52,Evening,7AM-10AM,0.46,3,5,Evening
User_1,Work_8,Work,Work Meeting,117,2,4,2024-11-06 03:50:47,Wednesday,12,Night,7AM-10AM,0.89,6,1,Night
User_1,Family_4,Family,Family Meetup,67,6,5,2024-09-15 22:07:47,Sunday,21,Evening,12PM-3PM,0.85,3,2,Evening
User_1,Family_8,Family,Family Meetup,87,4,5,2025-02-12 03:44:47,Wednesday,15,Evening,9PM-12AM,0.4,5,2,Evening
User_1,Work_16,Work,Call,72,6,8,2025-01-16 17:56:47,Thursday,3,Evening,7AM-10AM,0.77,2,1,Evening
User_1,Work_12,Work,Email,3,8,7,2024-09-29 23:24:47,Sunday,20,Night,9PM-12AM,0.26,8,2,Evening
User_1,Work_12,Work,Email,5,10,10,2024-11-16 00:59:47,Saturday,42,Afternoon,5PM-9PM,0.67,1,4,Night
User_1,Work_2,Work,Networking,70,8,10,2024-12-06 19:25:47,Friday,50,Evening,9PM-12AM,0.5,9,5,Evening
User_1,Family_9,Family,Text,9,1,1,2024-09-18 08:05:47,Wednesday,21,Morning,7AM-10AM,0.77,9,2,Morning
User_1,Friend_9,Friend,Call,30,10,9,2024-11-15 22:00:47,Friday,55,Evening,5PM-9PM,0.4,3,5,Evening
User_1,Friend_6,Friend,Gaming Session,17,8,10,2025-02-20 19:49:47,Thursday,37,Morning,9PM-12AM,0.98,7,4,Morning
User_1,Work_3,Work,Call,20,7,8,2024-11-30 12:53:47,Saturday,17,Afternoon,9PM-12AM,0.63,9,2,Afternoon
User_1,Family_9,Family,Video Call,103,6,7,2024-12-22 08:34:47,Sunday,4,Night,7AM-10AM,0.51,6,1,Night
User_1,Family_6,Family,Text,3,10,10,2024-10-12 08:34:47,Saturday,24,Night,9PM-12AM,0.95,2,2,Night
User_1,Friend_7,Friend,Call,108,10,10,2025-02-01 22:08:47,Saturday,9,Evening,9PM-12AM,0.93,9,1,Morning
User_1,Family_1,Family,Video Call,66,2,1,2024-12-24 23:08:47,Tuesday,25,Evening,7AM-10AM,0.27,1,2,Morning
User_1,Work_12,Work,Email,10,10,9,2025-01-11 05:21:47,Saturday,39,Night,9PM-12AM,0.58,5,4,Night
User_1,Friend_3,Friend,Call,64,6,8,2024-11-18 02:53:47,Monday,47,Morning,7AM-10AM,0.11,6,5,Afternoon
User_1,Work_15,Work,Networking,73,1,3,2024-12-23 18:52:47,Monday,42,Morning,9PM-12AM,0.54,5,4,Morning
User_1,Friend_14,Friend,Call,43,6,7,2024-11-25 12:25:47,Monday,52,Night,12PM-3PM,0.66,2,5,Night
User_1,Family_4,Family,Text,4,9,9,2024-09-28 10:42:47,Saturday,45,Afternoon,9PM-12AM,0.69,8,4,Afternoon
User_1,Friend_11,Friend,Gaming Session,98,6,5,2025-02-07 08:40:47,Friday,3,Evening,12PM-3PM,0.22,3,1,Night
User_1,Work_5,Work,Networking,92,2,2,2024-09-24 16:40:47,Tuesday,45,Evening,9PM-12AM,0.54,10,4,Evening
User_1,Friend_4,Friend,Call,42,4,3,2025-01-06 04:29:47,Monday,1,Night,7AM-10AM,0.56,3,1,Night
User_1,Work_7,Work,Email,4,5,5,2024-11-24 17:33:47,Sunday,3,Night,7AM-10AM,0.39,2,1,Night
User_1,Family_1,Family,Call,16,9,10,2024-08-31 04:18:47,Saturday,40,Night,9PM-12AM,0.19,1,4,Night
User_1,Friend_9,Friend,Text,5,5,7,2025-02-04 04:47:47,Tuesday,46,Afternoon,9PM-12AM,0.39,10,5,Afternoon
User_1,Work_9,Work,Work Meeting,58,7,6,2024-08-30 04:27:47,Friday,50,Night,7AM-10AM,0.29,10,5,Night
User_1,Work_13,Work,Call,60,4,3,2024-12-31 19:47:47,Tuesday,21,Morning,9PM-12AM,0.77,5,2,Morning
User_1,Family_13,Family,Text,3,10,10,2024-10-10 06:21:47,Thursday,31,Evening,5PM-9PM,0.22,6,3,Evening
User_1,Friend_16,Friend,Gaming Session,51,7,7,2024-12-13 16:49:47,Friday,9,Morning,9PM-12AM,0.76,5,1,Morning
User_1,Friend_5,Friend,Casual Hangout,77,1,3,2025-01-18 09:42:47,Saturday,9,Afternoon,12PM-3PM,0.67,9,1,Afternoon
User_1,Friend_7,Friend,Text,2,8,10,2024-10-07 16:55:47,Monday,43,Morning,5PM-9PM,0.57,3,4,Morning
User_1,Work_16,Work,Networking,35,6,5,2024-08-29 15:51:47,Thursday,32,Morning,12PM-3PM,0.51,10,3,Morning
User_1,Friend_12,Friend,Call,118,10,10,2025-01-22 22:50:47,Wednesday,17,Afternoon,7AM-10AM,0.35,2,2,Afternoon
User_1,Family_1,Family,Call,95,1,3,2024-08-28 01:21:47,Wednesday,3,Afternoon,5PM-9PM,0.35,4,1,Evening
User_1,Family_3,Family,Video Call,51,9,10,2024-12-28 13:11:47,Saturday,32,Morning,12PM-3PM,0.86,6,3,Morning
User_1,Family_5,Family,Call,72,2,1,2025-01-05 19:49:47,Sunday,23,Night,5PM-9PM,0.7,7,2,Morning
User_1,Work_9,Work,Call,38,3,4,2024-11-15 01:53:47,Friday,39,Morning,7AM-10AM,0.91,3,4,Evening
User_1,Family_6,Family,Call,33,7,8,2025-02-18 09:22:47,Tuesday,40,Night,12PM-3PM,0.98,5,4,Night
User_1,Friend_8,Friend,Text,10,2,3,2025-02-22 10:55:47,Saturday,10,Morning,5PM-9PM,0.65,2,1,Morning
User_1,Friend_9,Friend,Casual Hangout,43,6,8,2024-10-23 04:49:47,Wednesday,42,Morning,9PM-12AM,0.49,7,4,Morning
User_1,Work_10,Work,Call,114,7,7,2024-12-31 23:46:47,Tuesday,11,Night,9PM-12AM,0.44,9,1,Night
User_1,Work_7,Work,Networking,80,4,6,2024-12-20 20:16:47,Friday,23,Afternoon,7AM-10AM,0.82,5,2,Afternoon
User_1,Work_6,Work,Email,3,9,8,2024-11-03 22:25:47,Sunday,34,Afternoon,7AM-10AM,0.77,3,3,Afternoon
User_1,Friend_1,Friend,Text,2,9,8,2024-09-16 02:33:47,Monday,5,Evening,9PM-12AM,0.56,2,1,Evening
User_1,Friend_4,Friend,Call,116,1,1,2024-08-31 14:57:47,Saturday,48,Night,5PM-9PM,0.24,2,5,Night
User_1,Family_10,Family,Call,28,2,4,2024-10-10 05:51:47,Thursday,24,Night,12PM-3PM,0.72,3,2,Night
User_1,Friend_13,Friend,Text,2,6,5,2025-02-11 09:13:47,Tuesday,49,Morning,5PM-9PM,0.53,8,5,Morning
User_1,Friend_6,Friend,Casual Hangout,103,1,2,2024-11-17 17:34:47,Sunday,33,Morning,7AM-10AM,0.72,10,3,Morning
User_1,Friend_9,Friend,Casual Hangout,32,10,10,2024-09-29 12:38:47,Sunday,36,Morning,9PM-12AM,0.12,1,4,Morning
User_1,Work_5,Work,Email,4,6,8,2024-12-24 02:13:47,Tuesday,10,Night,7AM-10AM,0.11,10,1,Night
User_1,Family_14,Family,Family Meetup,74,10,10,2024-12-11 06:08:47,Wednesday,11,Morning,7AM-10AM,0.81,10,1,Morning
User_1,Friend_3,Friend,Casual Hangout,11,10,10,2025-02-15 11:31:47,Saturday,31,Evening,7AM-10AM,0.39,2,3,Evening
User_1,Friend_5,Friend,Casual Hangout,53,9,10,2025-01-21 02:20:47,Tuesday,33,Night,7AM-10AM,0.21,8,3,Night
User_1,Family_14,Family,Video Call,78,5,4,2025-01-30 18:25:47,Thursday,48,Morning,9PM-12AM,0.27,3,5,Morning
User_1,Friend_5,Friend,Call,32,10,9,2024-10-15 08:53:47,Tuesday,39,Afternoon,5PM-9PM,0.62,10,4,Afternoon
User_1,Family_4,Family,Video Call,36,7,7,2025-01-15 18:03:47,Wednesday,57,Morning,5PM-9PM,0.15,8,5,Night
User_1,Work_7,Work,Networking,10,3,4,2024-11-01 05:48:47,Friday,8,Night,9PM-12AM,0.41,1,1,Night
User_1,Friend_7,Friend,Casual Hangout,114,9,9,2024-12-30 16:58:47,Monday,36,Afternoon,7AM-10AM,0.4,8,4,Afternoon
User_1,Friend_3,Friend,Casual Hangout,27,2,3,2024-08-31 16:09:47,Saturday,27,Morning,12PM-3PM,0.12,7,3,Morning
User_1,Friend_12,Friend,Call,12,4,6,2024-09-01 13:13:47,Sunday,55,Night,12PM-3PM,0.81,1,5,Night
User_1,Friend_9,Friend,Casual Hangout,54,5,6,2024-08-29 02:07:47,Thursday,29,Afternoon,7AM-10AM,0.48,3,3,Afternoon
User_1,Work_14,Work,Call,32,5,7,2024-11-10 13:50:47,Sunday,47,Morning,12PM-3PM,0.12,6,5,Afternoon
User_1,Work_16,Work,Call,117,4,5,2024-12-22 11:02:47,Sunday,21,Evening,7AM-10AM,0.89,1,2,Evening
User_1,Work_11,Work,Email,5,7,6,2024-12-15 13:16:47,Sunday,47,Morning,7AM-10AM,0.44,4,5,Morning
User_1,Family_7,Family,Family Meetup,29,10,10,2024-12-10 04:03:47,Tuesday,27,Evening,7AM-10AM,0.56,2,3,Evening
User_1,Work_10,Work,Work Meeting,59,3,2,2024-12-13 08:00:47,Friday,14,Morning,5PM-9PM,0.64,10,1,Night
User_1,Friend_14,Friend,Casual Hangout,21,4,4,2024-12-12 02:43:47,Thursday,53,Night,7AM-10AM,0.51,7,5,Night
User_1,Family_12,Family,Video Call,14,5,7,2024-10-09 19:12:47,Wednesday,60,Evening,5PM-9PM,0.59,4,5,Evening
User_1,Family_16,Family,Call,51,1,2,2024-12-05 21:53:47,Thursday,14,Morning,12PM-3PM,0.98,8,1,Morning
User_1,Friend_7,Friend,Casual Hangout,88,4,6,2024-11-15 19:38:47,Friday,31,Morning,9PM-12AM,0.42,8,3,Morning
User_1,Family_12,Family,Video Call,117,2,1,2024-11-27 05:59:47,Wednesday,55,Evening,7AM-10AM,0.32,2,5,Evening
User_1,Family_6,Family,Family Meetup,57,5,7,2025-01-17 04:52:47,Friday,59,Night,12PM-3PM,0.43,4,5,Night
User_1,Friend_14,Friend,Gaming Session,44,9,9,2024-09-26 03:13:47,Thursday,44,Night,12PM-3PM,0.27,6,4,Night
User_1,Work_12,Work,Call,51,9,10,2025-02-08 07:28:47,Saturday,43,Evening,12PM-3PM,0.51,6,4,Evening
User_1,Work_2,Work,Work Meeting,48,7,6,2024-10-08 22:11:47,Tuesday,6,Night,9PM-12AM,0.92,7,1,Night
User_1,Work_8,Work,Work Meeting,120,1,1,2024-11-02 13:00:47,Saturday,41,Night,7AM-10AM,0.64,10,4,Evening
User_1,Family_13,Family,Call,100,5,5,2024-12-27 17:58:47,Friday,22,Morning,9PM-12AM,0.59,6,2,Morning
User_1,Family_12,Family,Call,116,4,3,2025-02-22 13:27:47,Saturday,22,Afternoon,9PM-12AM,0.61,7,2,Afternoon
User_1,Family_1,Family,Text,10,1,1,2024-11-07 03:45:47,Thursday,2,Afternoon,9PM-12AM,0.55,1,1,Afternoon
User_1,Family_13,Family,Video Call,115,9,10,2024-11-08 23:49:47,Friday,38,Evening,7AM-10AM,0.33,6,4,Afternoon
User_1,Family_15,Family,Family Meetup,26,6,7,2024-10-10 23:10:47,Thursday,44,Afternoon,12PM-3PM,0.89,8,4,Afternoon
User_1,Work_15,Work,Work Meeting,79,2,3,2025-02-02 15:37:47,Sunday,34,Night,7AM-10AM,0.25,2,3,Morning
User_1,Friend_6,Friend,Gaming Session,76,8,9,2024-09-04 07:18:47,Wednesday,41,Night,5PM-9PM,0.49,3,4,Night
User_1,Family_6,Family,Video Call,12,3,2,2024-10-14 23:12:47,Monday,10,Night,12PM-3PM,0.87,7,1,Night
User_1,Friend_11,Friend,Casual Hangout,28,10,9,2025-01-25 02:32:47,Saturday,58,Evening,9PM-12AM,0.77,5,5,Morning
User_1,Work_6,Work,Work Meeting,90,5,6,2025-01-26 06:30:47,Sunday,56,Night,12PM-3PM,0.77,2,5,Afternoon
User_1,Friend_7,Friend,Text,7,2,2,2024-11-07 11:36:47,Thursday,5,Morning,5PM-9PM,0.62,4,1,Morning
User_1,Work_15,Work,Call,29,5,4,2025-02-02 02:38:47,Sunday,37,Night,7AM-10AM,0.83,1,4,Night
User_1,Friend_13,Friend,Text,6,2,2,2024-10-26 05:00:47,Saturday,14,Morning,5PM-9PM,0.74,1,1,Morning
User_1,Work_12,Work,Call,21,6,5,2024-12-16 18:05:47,Monday,46,Evening,9PM-12AM,0.15,9,5,Evening
User_1,Family_15,Family,Text,6,1,1,2025-02-10 13:48:47,Monday,60,Night,9PM-12AM,0.13,1,5,Night
User_1,Family_8,Family,Video Call,96,4,6,2025-01-05 08:30:47,Sunday,10,Night,7AM-10AM,0.23,3,1,Night
User_1,Friend_5,Friend,Gaming Session,105,5,7,2024-12-18 02:44:47,Wednesday,14,Night,7AM-10AM,0.79,5,1,Night
User_1,Friend_1,Friend,Text,10,2,4,2025-02-10 03:43:47,Monday,4,Night,9PM-12AM,0.75,2,1,Night
